"10268	fairly satisfied	The heat from inside the bus was extremely warm and made it a bit difficult to breathe. This didn't help me being lightheaded.",,,,,
"10269	fairly satisfied	The bus driver could have smiled and spoken to you. He looked miserable and not very welcoming",,,,,
"10270	fairly dissatisfied	Not sure. Only main issue affecting journey was passengers.",,,,,
"10272	fairly dissatisfied	The time to my destination",,,,,
"10258	fairly satisfied	Because the shelter in Sedlescombe Road North (opposite Seven Acres) has been removed. No I have to walk up two hills to get to Harrow lane.",,,,,
"10263	fairly dissatisfied	Comfier seats plus less time journey.",,,,,
"10265	fairly satisfied	My opinion is drivers must get a lot of support", lots of challenges e.g. expired tickets shouting them by customers,  they are human,,,
"10256	fairly satisfied	The pricing structure is unnecessarily complicated. Fare prices have increased well beyond inflation in recent years.",,,,,
"10257	fairly satisfied	Initial bus stop ",no bus shelter or timetable. Once at the bus station, it was  a good experience, plenty of info, well organised good seating,
"10242	very satisfied	This particular one was ok.",,,,,
"10243	fairly satisfied	Like to see a circular bus around Redcar to go into the estates and wait here to get 63", gets crowded sometimes.,,,,
"10247	neither satisfied nor dissatisfied	More buses on the number 1 route as they are often taken off",,,,,
"10250	fairly satisfied	The bus driver waiting until everyone has got to their seats before moving",,,,,
"10251	fairly satisfied	Keep on time.",,,,,
"10236	fairly satisfied	When the minibus go over the bump it's totally ridiculous - hurts you badly",,,,,
"10237	neither satisfied nor dissatisfied	This journey was ok", which is rather unusual! Normal journeys are over crowded and uncomfortable due to poor service on route. Also I find sometimes drivers are too much in a rush and can feel unsafe with how they're driving.,,,,
"10238	fairly dissatisfied	The length of time the journey took.",,,,,
"10240	neither satisfied nor dissatisfied	The X30 timings have been poor 10-20 minutes late only one bus to Chester per hour at our stop. Used to be 2 an hour X30 and 21. Also bus maintenance seems lacking as breakdowns etc. alarms", in cab wipers.,,,,
"10229	fairly satisfied	Cut out the swearing and talk less loudly. It's not necessary.",,,,,
"10231	fairly satisfied	No problems with journey", but would appreciate an electronic display for arrivals at the stop. I struggle to see the bus info while it is moving so would appreciate if they would just stop at their stop even without being flagged down. Lots of overcrowding  at stops in Stockton and the bus struggles to stop at the right place.,,,,
"10232	neither satisfied nor dissatisfied	Some of the drivers are very rude and unhelpful", many times I have been upset by their attitude. I use the buses everyday and I can honestly say I am mainly disaapointed with the service,,,,
"10233	fairly satisfied	Driver waiting for elderly people to sit or find a seat. Be more vigilant of feet on seats.",,,,,
"10225	fairly satisfied	Stop eating on the bus.",,,,,
"10227	fairly satisfied	punctuality of bus", and getting to the destination when it is supposed to get there,,,,
"10220	neither satisfied nor dissatisfied	For the bus to be on time", for the driver to acknowledge the passengers. Bus fares need looking at, definitely overpriced.,,,
"10216	fairly satisfied	The timing", there should have been a bus at 16:16 but nothing turned up until 16:30.,,,,
"10217	neither satisfied nor dissatisfied	Go back to the old route and timings - journey round the estate in Chellaston wastes time on a long journey. Also had to wait at several stops for timetabled departure time so too much time allowed. Journey 7S was ten to fifteen minutes longer than it was on.",,,,,
"10211	fairly satisfied	Drivers need to speak better English and not smell of garlic", even sitting at the back of the bus you can smell garlic.,,,,
"10212	neither satisfied nor dissatisfied	A bit warmer.",,,,,
"10203	very dissatisfied	Paper timetables and on time.",,,,,
"10204	fairly satisfied	Make your buses more comfortable like the X2 bus. It's a pleasure to ride on the X2 bus.",,,,,
"10207	very dissatisfied	Lower buses with better suspension. The present ones are old", very noisy and vibrate for most of the journey. Not comfortable for a long journey.,,,,
"10191	fairly dissatisfied	Bus actually arriving on time", in the morning the bus is usually twenty minutes late.,,,,
"10194	fairly dissatisfied	The 25 bus route is always bad time keeping at arrival at bus stop.  Always bad.",,,,,
"10195	neither satisfied nor dissatisfied	In general First Bus Essex are appalling",  their buses are rarely on time, they're dirty inside and out, you can barely see out of windows and they are strewn with food and rubbish.  Most of the drivers aren't polite, some don't even say 'hello' or 'thank you',
"10198	fairly satisfied	Depressing with the bus shelter",,,,,
"10199	neither satisfied nor dissatisfied	Drivers attitude.",,,,,
"10201	fairly satisfied	Usually the bus is much more modern - today's was an older bus used on the Hadrian's Wall service", which is why it scored no points for relevant route info. The usual bus has it all, is very comfy. Does not rattle and has seat belts, all of which I would have preferred.,,
"10183	fairly satisfied	An electronic display on all buses where the next stops are.",,,,,
"10184	fairly satisfied	You have a lot of people working till late so make the bus stay active till 10pm at least.",,,,,
"10185	fairly satisfied	More double deckers to provide space at peak times.",,,,,
"10186	neither satisfied nor dissatisfied	USB plugs", working electronics, obvious bins.,,,
"10189	fairly satisfied	Very rattily bus partly due to poor road maintenance but also the original design of the bodywork fixings is poor .  European buses are better.",,,,,
"10180	fairly satisfied	Noise of windows shaking",,,,,
"10173	fairly satisfied	Bus is quite old", could be updated,,,,
"10174	fairly dissatisfied	Communication; Why did three buses arrive at No28 bus atop at Basildon Bus Station only to either change to a No 22 or change to ""not in service"" and leave empty. In the time I waited there should have been three No 28 buses (2:20pm"," 5:41 and 5:59pm) - Nobody was explaining why and what we could expect. ""Lack of communication leads to lack of trust which leaves room for doubt"".",,,,
"10171	fairly satisfied	Not enough buses which they vary more often.",,,,,
"10167	very dissatisfied	The 77 has frequently missed 2 stops prior to the terminal", often without warning. When asked about this the answer is 'due to traffic'. Last night there was no traffic yet the stops were still missed.,,,,
"10168	very dissatisfied	Driver didn't give me time to get off.  Started moving before I got to door",  then no apology-blamed me! Also wish a route from triangle up Cobden Avenue to Witts Hill reinstated, was served for sixty years now so far to walk to bus stop.,,,
"10165	neither satisfied nor dissatisfied	Nothing really",,,,,
"10166	fairly satisfied	Stopping closer to the kerb. Lowering bus without asking. Young men driver not to drive as if in a race track. It is very scary for disable",,,,,
"10164	fairly satisfied	Relating to Q30", I was able to get a seat," otherwise it would be ""very dissatisfied"".",,,
"10158	fairly satisfied	Bus was jolting a lot and the service is frequently late",,,,,
"10161	fairly satisfied	The 468/442/464 are always late in the morning", you never get sorry off the driver, most of the time they are in a mood and look miserable.,,,
"10145	fairly satisfied	If you'd asked me all this on my journey into town I would be putting very satisfied for both smoothness and safety .  Very jerky ", quick braking and movement was abrasive when dodging other buses on the Boothferry Estate.  The journey was fine though.,,,,
"10139	fairly satisfied	maybe thinking about bus fares it be nice to involve people on low income/single parent of 5 t /day is very high/ single tickets fare should be adjusted to the length of the journey.",,,,,
"10141	very dissatisfied	Buses should turn up when timetabled. I waited 30 minutes for a service that should turn up every 10 minutes.",,,,,
